"originalUrl","archivedUrl","timestamp","referringDataPaths"
"https://www.openx.com/en-gb/privacy-center/ad-exchange-privacy-policy/","https://web.archive.org/web/20241114140603/https://www.openx.com/en-gb/privacy-center/ad-exchange-privacy-policy/","2024-11-14T15:06:23.000Z","openx/openrtbb-prebidjs#userAgent;openx/openrtbb-prebidjs#deviceId;openx/w-1-0-cm#userAgent;openx/w-1-0-cm#deviceId;openx/w-1-0-sd#userAgent;openx/w-1-0-sd#deviceIdtaboola/openrtb-taboolahb-auction#consentState;openx/w-1-0-pd#userAgent;openx/w-1-0-pd#deviceId;openx/rtb-sync-prebid#userAgent;openx/rtb-sync-prebid#deviceId;openx/w-1-0-sd#deviceId"
"https://knowledgebase.zetaglobal.com/pug/implementing-pixels","https://web.archive.org/web/20240526095522/https://knowledgebase.zetaglobal.com/pug/implementing-pixels","2024-11-14T15:06:23.000Z","openx/w-1-0-sd#userId"
"https://partner.thetradedesk.com/v3/portal/ssp/doc/CookieMapping","https://web.archive.org/web/20241114140616/https://partner.thetradedesk.com/v3/portal/ssp/doc/CookieMapping","2024-11-14T15:06:23.000Z","openx/w-1-0-sd#userId"
"https://www.indexexchange.com/privacy/exchange-platform-privacy-policy/","https://web.archive.org/web/20241115093301/https://www.indexexchange.com/privacy/exchange-platform-privacy-policy/","2024-11-15T10:33:49.000Z","indexexchange/htlb-openrtb-pbjs#userAgent;indexexchange/ssum-usermatch#userAgent;indexexchange/dsum-rum#userAgent"
"https://github.com/prebid/Prebid.js/blob/bb586b85fb59424d366808d1dad82b2602ee0fc8/modules/adagioRtdProvider.js","https://web.archive.org/web/20241115093303/https://github.com/prebid/Prebid.js/blob/bb586b85fb59424d366808d1dad82b2602ee0fc8/modules/adagioRtdProvider.js","2024-11-15T10:33:49.000Z","criteo/bidder-cdb#sessionId;criteo/grid-bidder-prebidjs#sessionId;openx/openrtbb-prebidjs#sessionId;indexexchange/htlb-openrtb-pbjs#sessionId;microsoft/adnxs-ib-openrtb2-prebid#sessionId;magnite/rubicon-pbs-openrtb2-auction#sessionId;outbrain/zemanta-prebid-bid#sessionId;adform/adx-openrtb#sessionId;taboola/openrtb-taboolahb-auction#sessionId;pubmatic/hbopenbid-translator#sessionId;pubmatic/ow-openrtb-2-5#sessionId;media-net/rtb-prebid#sessionId"
"https://www.indexexchange.com/privacy/index-exchange-platform-cookie-notice/","https://web.archive.org/web/20241115093313/https://www.indexexchange.com/privacy/index-exchange-platform-cookie-notice/","2024-11-15T10:33:49.000Z","indexexchange/htlb-openrtb-pbjs#browserId;indexexchange/ssum-usermatch#browserId;indexexchange/dsum-rum#browserId"
"https://docs.prebid.org/dev-docs/bidders/ix-server.html","https://web.archive.org/web/20241115093319/https://docs.prebid.org/dev-docs/bidders/ix-server.html","2024-11-15T10:33:49.000Z","indexexchange/ssum-usermatch#propertyId"
"https://developers.google.com/authorized-buyers/rtb/cookie-guide","https://web.archive.org/web/20241115093419/https://developers.google.com/authorized-buyers/rtb/cookie-guide","2024-11-15T10:33:49.000Z","indexexchange/ssum-usermatch#userId;magnite/rubicon-pixel-exchange-sync-php#userId"
"https://www.outbrain.com/privacy/cookies/","https://web.archive.org/web/20241115093420/https://www.outbrain.com/privacy/cookies/","2024-11-15T10:33:49.000Z","criteo/dis-usersync#otherIdentifiers;indexexchange/ssum-usermatch#userId;magnite/rubicon-pixel-exchange-sync-php#userId;outbrain/zemanta-prebid-bid#userId;outbrain/zemanta-usersync#userId"
"https://help.smartadserver.com/s/article/Ad-API-GET-method-legacy","https://web.archive.org/web/20241115115144/https://help.smartadserver.com/s/article/Ad-API-GET-method-legacy","2024-11-15T12:51:03.000Z","equativ/smartadserver-prebid-v1#propertyId;equativ/smartadserver-prebid-v1#viewedPage;equativ/smartadserver-prebid-v1#userId;equativ/smartadserver-prebid-v1#consentState"
"https://equativ.com/end-users-privacy-policy/","https://web.archive.org/web/20241115115041/https://equativ.com/end-users-privacy-policy/","2024-11-15T12:51:03.000Z","equativ/smartadserver-prebid-v1#userId;equativ/smartadserver-prebid-v1#browserId;equativ/smartadserver-rtb-csync-redir#userId;equativ/smartadserver-rtb-csync-redir#browserId;equativ/smartadserver-ssbsync-api-sync#userId;equativ/smartadserver-ssbsync-api-sync#browserId"
"https://help.smartadserver.com/s/article/Ad-API","https://web.archive.org/web/20241115115047/https://help.smartadserver.com/s/article/Ad-API","2024-11-15T12:51:03.000Z","equativ/smartadserver-prebid-v1#userAgent;equativ/smartadserver-rtb-csync-redir#userAgent;equativ/smartadserver-ssbsync-api-sync#userAgent"
"https://learn.microsoft.com/en-us/xandr/bidders/synchronize-your-user-ids","https://learn.microsoft.com/en-us/xandr/bidders/synchronize-your-user-ids","2024-11-18T12:12:18.000Z","microsoft/adnxs-ib-getuid#consentState;microsoft/adnxs-ib-setuid#propertyId;microsoft/adnxs-ib-setuid#userId;microsoft/adnxs-ib-setuid#consentState"
"https://about.ads.microsoft.com/en/resources/policies/platform-privacy-policy","https://web.archive.org/web/20240903044014/https://about.ads.microsoft.com/en/resources/policies/platform-privacy-policy","2024-09-03T04:40:14.000Z","microsoft/adnxs-ib-ut-v3-prebid#userAgent;microsoft/adnxs-ib-openrtb2-prebid#userAgent;microsoft/adnxs-ib-getuid#userAgent;microsoft/adnxs-ib-setuid#userAgent"
"https://about.ads.microsoft.com/en/resources/policies/digital-platform-cookie-policy","https://web.archive.org/web/20240918042234/https://about.ads.microsoft.com/en/resources/policies/digital-platform-cookie-policy","2024-09-18T04:22:34.000Z","microsoft/adnxs-ib-ut-v3-prebid#deviceId;microsoft/adnxs-ib-getuid#deviceId;microsoft/adnxs-ib-setuid#deviceId"
"https://docs.prebid.org/dev-docs/bidders/appnexus.html","https://web.archive.org/web/20241118123729/https://docs.prebid.org/dev-docs/bidders/appnexus.html","2024-11-18T13:37:02.000Z","microsoft/adnxs-ib-ut-v3-prebid#userId"
"https://github.com/id5io/id5-api.js/blob/874ace5d11a667b992650df198d53775fdb60709/README.md","https://archive.ph/PPSRG","2024-11-19T14:38:25.172Z","id5/api-config-prebid#userId;id5/g-v2-json#userId;id5/cookie-sync-gif#userId;id5/gm-v3#userId;id5/bounce#userId;magnite/rubicon-fastlane-json#userId"
"https://id5.io/platform-privacy-policy/","https://archive.ph/cleeX","2024-11-19T14:36:56.172Z","id5/api-config-prebid#userAgent;id5/g-v2-json#userAgent;id5/cookie-sync-gif#userAgent;id5/gm-v3#userAgent;id5/bounce#userAgent"
"https://wiki.id5.io/identitycloud/retrieve-id5-ids/passing-partner-data-to-id5","https://archive.ph/Xre0T","2024-11-19T14:35:33.172Z","id5/api-config-prebid#userAgent;id5/api-config-prebid#viewedPage;id5/api-config-prebid#websiteUrl;id5/api-config-prebid#publicIp;id5/g-v2-json#userAgent;id5/g-v2-json#viewedPage;id5/g-v2-json#websiteUrl;id5/g-v2-json#publicIp;id5/gm-v3#userAgent;id5/gm-v3#viewedPage;id5/gm-v3#websiteUrl;id5/gm-v3#publicIp"
"https://wiki.id5.io/en/identitycloud/retrieve-id5-ids/prebid-user-id-module/id5-prebid-user-id-module","https://archive.ph/hDPHI","2024-11-19T14:22:06.172Z","id5/api-config-prebid#propertyId;id5/g-v2-json#propertyId;id5/gm-v3#propertyId"
"https://wiki.id5.io/en/identitycloud/cookie-sync-with-id5/inititiate-cookie-sync-to-id5","https://web.archive.org/web/20241121094843/https://wiki.id5.io/en/identitycloud/cookie-sync-with-id5/inititiate-cookie-sync-to-id5","2024-11-21T12:33:37.172Z","id5/cookie-sync-gif#userId;id5/cookie-sync-gif#consentState"
"https://adagio.io/privacy","https://web.archive.org/web/20241121131803/https://adagio.io/privacy","2024-11-21T14:19:39.610Z","adagio/4dex-mp-prebid#userAgent;adagio/4dex-mp-prebid#userId;adagio/4dex-u-setuid#userId;adagio/4dex-u-setuid#userAgent"
"https://docs.prebid.org/dev-docs/bidders/adagio.html","https://web.archive.org/web/20241121131336/https://docs.prebid.org/dev-docs/bidders/adagio.html#bid-params","2024-11-21T14:19:39.611Z","adagio/4dex-mp-prebid#propertyId"
"https://docs.prebid.org/prebid-server/endpoints/pbs-endpoint-setuid.html","https://web.archive.org/web/20241121140733/https://docs.prebid.org/prebid-server/endpoints/pbs-endpoint-setuid.html#query-params","2024-11-21T14:19:39.611Z","microsoft/adnxs-ib-setuid#propertyId;microsoft/adnxs-ib-setuid#userId;microsoft/adnxs-ib-setuid#consentState;adagio/4dex-u-setuid#propertyId;adagio/4dex-u-setuid#userId;adagio/4dex-u-setuid#consentState;magnite/rubicon-pbs-setuid#propertyId;magnite/rubicon-pbs-setuid#userId;magnite/rubicon-pbs-setuid#consentState"
"https://www.magnite.com/legal/advertising-platform-privacy-policy/","https://web.archive.org/web/20241122074324/https://www.magnite.com/legal/advertising-platform-privacy-policy/#information-we-collect-use-disclose-and-the-purposes-for-such-disclosure","2024-11-22T10:25:27.376Z","magnite/rubicon-pbs-openrtb2-auction#userAgent;magnite/rubicon-fastlane-json#userAgent;magnite/rubicon-pixel-exchange-sync-php#userAgent;magnite/rubicon-eus-usync-html#userAgent;magnite/rubicon-token-khaos-json#userAgent;magnite/rubicon-token-token#userAgent;magnite/rubicon-pixel-tap-php#userAgent;magnite/rubicon-pixel-token#userAgent;magnite/rubicon-xapi-multi-sync-html#userAgent;magnite/rubicon-pbs-setuid#userAgent"
"https://docs.prebid.org/prebid-server/developers/pbs-cookie-sync.html","https://web.archive.org/web/20241122102701/https://docs.prebid.org/prebid-server/developers/pbs-cookie-sync.html","2024-11-22T10:25:27.376Z","magnite/rubicon-pbs-openrtb2-auction#userId"
"https://www.magnite.com/legal/user-choice-portal/","https://web.archive.org/web/20241122074849/https://www.magnite.com/legal/user-choice-portal/","2024-11-22T10:25:27.377Z","magnite/rubicon-pbs-openrtb2-auction#browserId;magnite/rubicon-fastlane-json#browserId;magnite/rubicon-pixel-exchange-sync-php#browserId;magnite/rubicon-eus-usync-html#browserId;magnite/rubicon-token-khaos-json#browserId;magnite/rubicon-token-token#browserId;magnite/rubicon-pixel-tap-php#browserId;magnite/rubicon-pixel-token#browserId;magnite/rubicon-xapi-multi-sync-html#browserId;magnite/rubicon-pbs-setuid#browserId"
"https://docs.prebid.org/dev-docs/modules/pubCommonId.html","https://web.archive.org/web/20241122102730/https://docs.prebid.org/dev-docs/modules/pubCommonId.html","2024-11-22T10:25:27.377Z","magnite/rubicon-fastlane-json#userId"
"https://docs.prebid.org/dev-docs/modules/userid-submodules/pubprovided.html","https://web.archive.org/web/20241122102734/https://docs.prebid.org/dev-docs/modules/userid-submodules/pubprovided.html","2024-11-22T10:25:27.377Z","magnite/rubicon-fastlane-json#userId"
"https://github.com/prebid/prebid-server/issues/1405","https://web.archive.org/web/20241122095806/https://github.com/prebid/prebid-server/issues/1405","2024-11-22T10:25:27.377Z","magnite/rubicon-pixel-exchange-sync-php#propertyId;magnite/rubicon-eus-usync-html#propertyId;magnite/rubicon-xapi-multi-sync-html#propertyId"
"https://www.outbrain.com/privacy/privacy-policy-outbrain-dsp/","https://web.archive.org/web/20241122111543/https://www.outbrain.com/privacy/privacy-policy-outbrain-dsp/","2024-11-22T11:39:38.344Z","outbrain/zemanta-prebid-bid#userAgent;outbrain/zemanta-prebid-bid#deviceId;outbrain/zemanta-usersync#deviceId;outbrain/zemanta-usersync#userAgent"
"https://site.adform.com/privacy-center/platform-privacy/product-and-services-privacy-policy/","https://web.archive.org/web/20241122120245/https://site.adform.com/privacy-center/platform-privacy/product-and-services-privacy-policy/#WhatInformationDoWeCollectandUse","2024-11-22T13:34:03.385Z","adform/adx-openrtb#userAgent;adform/cookie-match#userAgent;adform/cm-cookie#userAgent;adform/serving-trackpoint#userAgent"
"https://site.adform.com/privacy-center/adform-cookies/","https://web.archive.org/web/20241122115857/https://site.adform.com/privacy-center/adform-cookies/","2024-11-22T13:34:03.385Z","adform/adx-openrtb#deviceId;adform/cookie-match#deviceId;adform/cm-cookie#deviceId;adform/serving-trackpoint#deviceId"
"https://www.adformhelp.com/hc/en-us/articles/9740584592273-Unique-Naming-Javascript","https://web.archive.org/web/20241122154453/https://www.adformhelp.com/hc/en-us/articles/9740584592273-Unique-Naming-Javascript","2024-11-22T13:34:03.385Z","adform/serving-trackpoint#deviceId;adform/serving-trackpoint#propertyId;adform/serving-trackpoint#viewedPage;adform/serving-trackpoint#browserId;adform/serving-trackpoint#userId"
"https://www.taboola.com/policies/cookie-policy","http://web.archive.org/web/20241125130743/https://www.taboola.com/policies/cookie-policy#what-cookies-do-we-use-and-why","2024-11-25T13:56:34.088Z","taboola/beacon#userId;taboola/videobidrequesthandlerservlet#userId;taboola/opportunityservlet#userId;taboola/vidanalytics-putes-mbox#userId;taboola/st#userId"
"https://pubmatic.com/legal/privacy-policy/","https://web.archive.org/web/20241126111642/https://pubmatic.com/legal/privacy-policy/#userinfowecollect","2024-11-26T12:47:06.684Z","pubmatic/hbopenbid-translator#userAgent;pubmatic/adserver-pug#userAgent;pubmatic/adserver-pugmaster#userAgent;pubmatic/adserver-spug#userAgent;pubmatic/adserver-ucookiesetpug#userAgent;pubmatic/adserver-js-user-sync-html#userAgent;pubmatic/adserver-imgsync#userAgent;pubmatic/ow-openrtb-2-5#userAgent"
"https://pubmatic.com/legal/platform-cookie-policy/","https://web.archive.org/save/https://pubmatic.com/legal/platform-cookie-policy/","2024-11-26T12:47:06.685Z","pubmatic/hbopenbid-translator#userId;pubmatic/hbopenbid-translator#deviceId;pubmatic/adserver-pug#deviceId;pubmatic/adserver-pug#userId;pubmatic/adserver-pugmaster#deviceId;pubmatic/adserver-pugmaster#userId;pubmatic/adserver-spug#deviceId;pubmatic/adserver-spug#userId;pubmatic/adserver-ucookiesetpug#deviceId;pubmatic/adserver-ucookiesetpug#userId;pubmatic/adserver-js-user-sync-html#deviceId;pubmatic/adserver-js-user-sync-html#userId;pubmatic/adserver-imgsync#deviceId;pubmatic/adserver-imgsync#userId"
"https://www.media.net/privacy-policy/","https://web.archive.org/web/20241126133109/https://www.media.net/privacy-policy/#privacy-practices-for-end-users","2024-11-26T13:35:55.834Z","media-net/rtb-prebid#userAgent"
